A:sus4,F
A:sus4,A:min
G:sus4,D
G:sus4,A:min
A:sus4,F
A:sus4,D
A:sus4,D:min
G:sus4,A:min
G:sus4,F
G:sus4,F:min
A:sus4,D:min
G:sus4,F
G:sus4,C:min
G:sus4,A:min
A:sus4,D:min
A:sus4,F
A:sus4,G
G:sus4,D:min
E:aug,F:min
E:aug,C
B:dim7,G:min
B:dim7,D:min
B:dim7,F:min
B:dim7,B:min
B:dim7,C
B:dim7,F
B:dim7,G:min
B:dim7,D#
B:dim7,C:min
B:dim7,D:min
B:dim7,A#
B:dim7,A#
B:dim7,C
E:aug,F:min
E:aug,A#
E:aug,F
B:dim7,A#
B:dim7,D#
B:dim7,C:min
B:dim7,D#
B:dim7,C:min
B:dim7,D:min
B:dim7,D:min
B:dim7,B:min
B:dim7,F:min
E:aug,F:min
E:aug,G:min
E:aug,F:min
B:dim7,F:min
B:dim7,D#
B:dim7,C:min
B:dim7,D#
B:dim7,D#
B:dim7,D:min
E:aug,C
E:aug,F:min
B:dim7,A#
B:dim7,C#
B:dim7,F:min
B:dim7,C#
B:dim7,D#
B:dim7,G:min
B:dim7,D:min
E:aug,F:min
E:aug,D:min
E:aug,C
B:dim7,F
B:dim7,A:min
B:dim7,F#
B:dim7,F:min
B:dim7,G#
B:dim7,C:min
B:dim7,A#
B:dim7,D#
B:sus4,A
B:sus4,B
B:sus4,A
B:sus4,E
B:sus4,A
B:sus4,C:min
B:sus4,G:min
B:sus4,E
Eb:sus4,C#
Eb:sus4,G#
Eb:sus4,G#
Eb:sus4,F:min
Eb:sus4,G#
B:maj(*3),F#
B:maj(*3),D:min
B:maj(*3),B
B:maj(*3),A:min
B:maj(*3),F#
B:maj(*3),A:min
B:maj(*3),F:min
C#:sus4,D
C#:sus4,A:min
B:maj(*3),A:min
B:maj(*3),C#
B:maj(*3),F#
B:maj(*3),A
B:maj(*3),C#
C#:sus4,E
G:maj/9,A
G:maj/9,A:min
G:maj/9,D
G:maj/9,B:min
G:maj/9,E:min
G:maj/9,D
G:maj/9,G
G:maj/9,E
G:maj/9,A
G:maj/9,E:min
G:maj/9,D
G:maj/9,G
G:maj/9,E:min
G:maj/9,A
G:maj/9,D
G:maj/9,E
G:maj/9,D
G:maj/9,C:min
G:maj/9,A
G:maj/9,E:min
G:maj/9,D
G:maj/9,F:min
G:maj/9,G
G:maj/9,A
G:maj/9,C:min
G:maj/9,E
G:maj/9,C:min
G:maj/9,A
G:maj/9,B:min
G:maj/9,D
G:maj/9,A
G:maj/9,F:min
G:maj/9,C:min
G:maj/9,B:min
G:maj/9,C:min
G:maj/9,A
G:maj/9,D
G:maj/9,A
G:maj/9,C:min
G:maj/9,A
G:maj/9,C:min
G:maj/9,B:min
G:maj/9,F:min
G:maj/9,A
G:maj/9,F:min
C:min(*b3),D
C:min(*b3),G
C:min(*b3),F
C:min(*b3),C
C:min(*b3),F#
C:min(*b3),G:min
C:min(*b3),A#
C:min(*b3),C
C:min(*b3),F
C:min(*b3),F:min
C:min(*b3),C
C:min(*b3),D
C:min(*b3),D#
C:min(*b3),D
C:min(*b3),A:min
C:min(*b3),C
C:min(*b3),G:min
C:min(*b3),C:min
C:min(*b3),C
C:min(*b3),F
C:min(*b3),G:min
C:min(*b3),D:min
C:min(*b3),D#
C:min(*b3),D
C:min(*b3),A:min
C:min(*b3),D
C:min(*b3),F
C:min(*b3),D#
C:min(*b3),A:min
C:min(*b3),C
C:min(*b3),A#
C:min(*b3),B
C:min(*b3),C
C:min(*b3),C:min
C:min(*b3),A#
C:min(*b3),C
C:min(*b3),D#
C:min(*b3),F
C:min(*b3),C
C:min(*b3),D#
C:min(*b3),C
C:min(*b3),G:min
C:min(*b3),F
C:min(*b3),C
C:min(*b3),F
C:min(*b3),A#
C:min(*b3),A#
C:min(*b3),F
C:min(*b3),C
C:min(*b3),E:min
C:min(*b3),C
C:min(*b3),G
C:min(*b3),C
C:min(*b3),F:min
C:min(*b3),C
C:min(*b3),C:min
C:min(*b3),C
C:min(*b3),A:min
C:min(*b3),G
C:min(*b3),C
C:min(*b3),G
C:min(*b3),C
C:min(*b3),A:min
C:min(*b3),C
C:min(*b3),A:min
C:min(*b3),F:min
C:min(*b3),E:min
C:min(*b3),A#
C:min(*b3),A:min
C:min(*b3),D:min
C:min(*b3),A#
C:min(*b3),G:min
C:min(*b3),A#
C:min(*b3),C
C:min(*b3),G
C:min(*b3),F
C:min(*b3),F
C:min(*b3),C
C:min(*b3),A#
C:min(*b3),C
C:min(*b3),A#
C:min(*b3),C
C:min(*b3),G
C:min(*b3),D:min
C:min(*b3),C
C:min(*b3),G
C:min(*b3),F:min
C:min(*b3),C:min
C:min(*b3),C
C:min(*b3),A:min
C:min(*b3),C
C:min(*b3),G
C:min(*b3),C
C:min(*b3),C:min
C:min(*b3),C
C:min(*b3),A:min
C:min(*b3),C
C:min(*b3),G
C:min(*b3),C
C:min(*b3),G:min
C:min(*b3),C
C:min(*b3),A:min
C:min(*b3),C
C:min(*b3),G
C:min(*b3),E:min
C:min(*b3),A#
C:min(*b3),D:min
C:min(*b3),A
C:min(*b3),D:min
C:min(*b3),A#
C:min(*b3),G
C:min(*b3),C
C:min(*b3),G:min
C:min(*b3),F
C:min(*b3),A#
C:min(*b3),F
C:min(*b3),A#
C:min(*b3),C
C:min(*b3),A#
C:min(*b3),G:min
C:min(*b3),G
C:min(*b3),A#
C:min(*b3),F:min
C:min(*b3),C
C:min(*b3),G
C:min(*b3),C
C:min(*b3),C:min
C:min(*b3),G
C:min(*b3),C:min
C:min(*b3),G:min
C:min(*b3),C
C:min(*b3),G:min
C:min(*b3),A:min
C:min(*b3),G:min
C:min(*b3),C:min
C:min(*b3),G#
C:min(*b3),C
C:min(*b3),G:min
C:min(*b3),C
C:min(*b3),G:min
C:min(*b3),C
C:min(*b3),A:min
C:min(*b3),C
C:min(*b3),A:min
C:min(*b3),C
C:min(*b3),G
C:min(*b3),C:min
C:min(*b3),C
C:min(*b3),F:min
C:min(*b3),A#
C:min(*b3),F:min
C:min(*b3),G
C:min(*b3),A#
C:min(*b3),F:min
C:min(*b3),C
C:min(*b3),A#
C:min(*b3),F
C:min(*b3),G
C:min(*b3),D:min
C:min(*b3),A#
C:min(*b3),F
C:min(*b3),C
C:min(*b3),C:min
C:min(*b3),G:min
C:min(*b3),C:min
C:min(*b3),G:min
C:min(*b3),C
C:min(*b3),A:min
C:min(*b3),C
C:min(*b3),G
C:min(*b3),G:min
C:min(*b3),D:min
C:min(*b3),C
C:min(*b3),A:min
C:min(*b3),G
C:min(*b3),G:min
C:min(*b3),C
C:min(*b3),G
C:min(*b3),C
C:min(*b3),F
C:min(*b3),A:min
C:min(*b3),C
C:min(*b3),D:min
C:min(*b3),F
C:min(*b3),A#
C:min(*b3),D:min
C:min(*b3),A#
C:min(*b3),F
C:min(*b3),G:min
C:min(*b3),C
C:min(*b3),C
C:min(*b3),G:min
C:min(*b3),C
C:min(*b3),F
C:min(*b3),A#
C:min(*b3),F
C:min(*b3),E:min
C:min(*b3),A#
C:min(*b3),A:min
C:min(*b3),C
C:min(*b3),D:min
C:min(*b3),A#
C:min(*b3),C
C:min(*b3),C:min
C:min(*b3),G
C:min(*b3),C:min
C:min(*b3),G:min
C:min(*b3),C
C:min(*b3),E:min
C:min(*b3),C
C:min(*b3),G
C:min(*b3),C
C:min(*b3),C:min
C:min(*b3),C
C:min(*b3),A:min
C:min(*b3),G:min
C:min(*b3),C
C:min(*b3),F:min
C:min(*b3),C
C:min(*b3),F:min
C:min(*b3),C:min
C:min(*b3),G:min
C:min(*b3),E:min
C:min(*b3),C
C:min(*b3),G:min
C:min(*b3),C
A:sus4,A#
A:sus4,D
G:aug,G:min
G:aug,D#
F:dim,B
F:dim,C#
G:aug,A:min
G:aug,E
G:aug,G:min
G:aug,B
F:dim,D#
F:dim,C#
F:dim,B
F:dim,D:min
F:dim,B
F#:sus4,F:min
F#:sus4,C:min
F#:sus4,C#
F#:sus4,C#
F#:sus4,C:min
F#:sus4,C:min
F#:sus4,F#
F#:sus4,G#
D:sus4/5,G
D:sus4/5,D
D:sus4/5,F:min
D:sus4/5,A
D:sus4/5,D
D:sus4/5,F:min
D:sus4/5,A
D:sus4/5,D
D:sus4/5,E:min
D:sus4/5,A
D:sus4/5,G
D:sus4/5,E:min
D:sus4/5,A
D:sus4/5,A
B:dim,B:min
B:dim,B
B:dim,G:min
B:dim,B
B:dim,B:min
A:sus4,B:min
A:sus4,G:min
A:sus4,E
A:sus4,A
A:sus4,D
A:sus4,A
D:sus4/5,E
B:dim,D
B:dim,F:min
B:dim,D
B:dim,F:min
B:dim,B:min
B:dim,B
B:dim,B:min
A:sus4,B:min
A:sus4,G:min
A:sus4,A
D:sus4/5,E
D:sus4/5,A:min
D:sus4/5,A
D:sus4/5,E:min
D:sus4/5,A
D:sus4/5,E:min
D:sus4/5,A:min
D:sus4/5,A
D:sus4/5,A
F:maj(9)/9,G
F:maj(9)/9,D:min
F:maj(9)/9,F
F:maj(9)/9,A:min
F:maj(9)/9,E:min
F:maj(9)/9,A
F:maj(9)/9,C
F:maj(9)/9,E:min
F:maj(9)/9,G
F:maj(9)/9,E:min
F:maj(9)/9,C
F:maj(9)/9,G
F:maj(9)/9,A
F:maj(9)/9,C
F:maj(9)/9,G
F:maj(9)/9,E:min
F:maj(9)/9,C
F:maj(9)/9,E:min
F:maj(9)/9,G
F:maj(9)/9,E:min
F:maj(9)/9,A
F:maj(9)/9,C
F:maj(9)/9,G
F:maj(9)/9,G:min
F:maj(9)/9,C
F:maj(9)/9,G
F:maj(9)/9,E:min
F:maj(9)/9,C
F:maj(9)/9,D:min
F:maj(9)/9,A:min
F:maj(9)/9,A
F:maj(9)/9,C
F:maj(9)/9,G
F:maj(9)/9,G:min
F:maj(9)/9,G
F:maj(9)/9,G:min
F:maj(9)/9,G
F:maj(9)/9,C
F:maj(9)/9,C:min
F:maj(9)/9,A:min
F:maj(9)/9,G
F:maj(9)/9,G:min
F:maj(9)/9,E:min
F:maj(9)/9,D
F:maj(9)/9,G:min
F:maj(9)/9,A:min
F:maj/9,D
C:sus4/4,D
G:sus4(2),D
G:sus4(2),G
G:sus4(2),G:min
G:sus4(2),G
G:sus4(2),G
G:sus4(2),G
G:sus4(2),C
G:sus4(2),G
G:sus4(2),A#
G:sus4(2),G
Bb:maj(9)/9,C:min
Bb:maj(9)/9,C
Bb:maj(9)/9,F
Bb:maj(9)/9,F:min
Bb:maj(9)/9,F
Bb:maj(9)/9,A#
Bb:maj(9)/9,F
Bb:maj(9)/9,C:min
Bb:maj(9)/9,C
Bb:maj(9)/9,F:min
Bb:maj(9)/9,F
Bb:maj(9)/9,F:min
Bb:maj(9)/9,F
Bb:maj(9)/9,F:min
Bb:maj(9)/9,C
Bb:maj(9)/9,C:min
Bb:maj(9)/9,C
Bb:maj(9)/9,A#
Bb:maj(9)/9,F:min
Bb:maj(9)/9,F
Bb:maj(9)/9,F:min
B:maj/9,C
B:maj/9,F
B:maj/9,C
Bb:maj/9,E:min
Bb:maj/9,F
Bb:maj/9,C
Bb:maj/9,F:min
Bb:maj/9,C
Bb:maj/9,C:min
Bb:maj/9,F
Bb:maj/9,C
Bb:maj(9)/9,C:min
Bb:maj(9)/9,C
Bb:maj(9)/9,C:min
Bb:maj(9)/9,G
Bb:maj(9)/9,F:min
Bb:maj/9,C
Bb:maj(9)/9,C
Bb:maj(9)/9,C:min
Bb:maj(9)/9,A#
Bb:maj(9)/9,C
Bb:maj(9)/9,F:min
Bb:maj(9)/9,A:min
Bb:maj(9)/9,C:min
Bb:maj(9)/9,F:min
Bb:maj(9)/9,C
Bb:maj(9)/9,F:min
Bb:maj(9)/9,C:min
Bb:maj(9)/9,C
Bb:maj(9)/9,G#
Bb:maj(9)/9,C:min
Bb:maj(9)/9,C:min
Bb:maj(9)/9,A:min
Bb:maj(9)/9,F:min
Bb:maj(9)/9,C:min
Bb:maj(9)/9,C
Bb:maj(9)/9,C
Bb:maj(9)/9,F
Bb:maj(9)/9,C
Bb:maj(9)/9,C
Bb:maj(9)/9,F:min
Bb:maj(9)/9,C
Bb:maj(9)/9,F
Bb:maj(9)/9,F:min
Bb:maj(9)/9,C
Bb:maj(9)/9,C
Bb:maj(9)/9,F:min
Bb:maj(9)/9,G:min
Bb:maj(9)/9,F:min
Bb:maj(9)/9,C
Bb:maj(9)/9,C:min
Bb:maj(9)/9,C
Bb:maj(9)/9,C
Bb:maj(9)/9,C:min
Bb:maj(9)/9,F
Bb:maj(9)/9,C:min
Bb:maj(9)/9,G:min
Bb:maj(9)/9,C
Bb:maj(9)/9,G:min
Bb:maj(9)/9,C
C:sus4,E:min
C:sus4,A
C/9,A
C/9,C:min
F:aug,E
F:aug,F
F:aug,C#
F:aug,F:min
F:aug,A
F:aug,C
F:aug,D:min
F:aug,A
F:aug,C:min
F:aug,E:min
F:aug,E
F:aug,D
F:aug,E
F:aug,G:min
F:aug,A
F:aug,A:min
F:aug,F
F:aug,C
D:maj(*3),F:min
D:maj(*3),C#
D:maj(*3),C:min
D:maj(*3),A
D:maj(*3),E:min
D:min7(4)/5,C
D:min7(4)/5,F
D:min7(4)/5,C
D:min7(4)/5,C
D:min7(4)/5,E:min
D:min7(4)/5,C
D:min7(4)/5,D:min
D:min7(4)/5,C
D:min7(4)/b7,G
D:min7(4)/b7,C
D:min7(4)/b7,G
D:min7(4)/b7,C
D:min7(4)/b7,G
D:min7(4)/b7,A:min
C/4,E:min
C/4,F:min
D:min7(4)/b7,C
D:min7(4)/b7,F:min
D:min7(4)/b7,C
D:min7(4)/b7,E:min
D:min7(4)/b7,G
D:min7(4)/b7,C
D:min7(4)/b7,E:min
D:min7(4)/b7,G
D:min7(4)/b7,C
D:min7(4)/b7,G
D:min7(4)/b7,F
D:min7(4)/b7,A#
D:min7(4)/b7,C
D:min7(4)/b7,C
D:min7(4)/b7,G
D:min7(4)/b7,C
D:min7(4)/b7,F
D:min7(4)/b7,C:min
D:min7(4)/b7,G
D:min7(4)/b7,F
D:min7(4)/b7,C
G:(1),F
G:(1),E:min
G:(1),F
G:(1),E:min
G:(1),F
G:(1),G
G:(1),F
G:(1),G
G:(1),C
G:(1),G
G:(1),N
C:aug,F
C:aug,C
C:aug,C
C:aug,F:min
C:aug,F
C:aug,C
C:9(*3),A#
C:9(*3),A:min
C:9(*3),F
C:9(*3),F
C:9(*3),F
C:aug,G:min
C:aug,C
C:aug,D:min
C:aug,F
C:aug,F:min
C:9(*3),F:min
C:9(*3),C
C:9(*3),F
C:9(*3),A#
C:9(*3),F
C:9(*3),F
C:aug,G
C:aug,C
C:aug,F:min
C:aug,G#
A:maj/9,F#
A:maj/9,E
A:maj/9,B
A:maj/9,F:min
A:maj/9,B
A:maj/9,F:min
A:maj/9,B
A:maj/9,F:min
A:maj/9,B
A:maj/9,F:min
A:maj/9,B
A:maj/9,C#
A:maj/9,F#
A:maj/9,C:min
A:maj/9,E
A:maj/9,C#
A:maj/9,F:min
A:maj/9,F:min
A:maj/9,B
A:maj/9,G:min
A:maj/9,F:min
A:maj/9,E
A:maj/9,F#
A:maj/9,C:min
A:maj/9,A:min
A:maj/9,C#
A:maj/9,F#
A:maj/9,C:min
A:maj/9,A
A:maj/9,F:min
A:maj/9,B
A:maj/9,C#
A:maj/9,B
A:maj/9,C#
A:maj/9,C:min
A:maj/9,G#
A:maj/9,F#
A:maj/9,G#
A:maj/9,F:min
A:maj/9,G#
A:maj/9,A
A:maj/9,F:min
A:maj/9,B
A:maj/9,F:min
A:maj/9,B
A:maj/9,G#
A:maj/9,C#
A:maj/9,D:min
A:maj/9,C:min
A:maj/9,A:min
A:maj/9,A
A:maj/9,B
A:maj/9,E
A:maj/9,A
A:maj/9,B
A:maj/9,F:min
G:aug,C:min
G:aug,B:min
G:aug,D#
G:aug,G
G:aug,C
G:aug,C:min
G:aug,B
G:aug,G
G:aug,C:min
G:aug,G
G:aug,G:min
G:aug,G
G:aug,G
G:aug,C:min
G:aug,C
A:aug/#5,A
A:aug/#5,D:min
A:aug,A
A:aug/#5,A
G:aug,E:min
G:aug,G
G:aug,A#
G:aug,D:min
G:aug,D
G:aug,F
G:aug,G
G:aug,G
A:aug,D:min
A:aug,A
A:aug,C
A:aug,F
A:aug,B:min
A:aug,D:min
A:aug,A:min
A:aug,A
C#:sus4,F:min
C#:sus4,F#
C#:sus4,D:min
C#:sus4,C#
E:dim7/b3,C#
E:dim7/b3,F:min
E:dim7/b3,A:min
E:dim7/b3,G:min
E:dim7/b3,A:min
E:dim7/b3,F#
E:dim7/b3,C#
A/9,D#
A/9,C:min
A/9,G
A/9,D:min
A/9,A:min
A/9,G#
A/9,D#
A/9,G#
A/9,G:min
"A:(1,2,4)",G#
"A:(1,2,4)",C:min
"A:(1,2,4)",G#
"A:(1,2,4)",C
"A:(1,2,4)",D#
"A:(1,2,4)",E:min
"A:(1,2,4)",D#
"A:(1,2,4)",C
"A:(1,2,4)",E:min
"A:(1,2,4)",G:min
"A:(1,2,4)",C:min
"A:(1,2,4)",A:min
"A:(1,2,4)",F#
"A:(1,2,4)",A#
"A:(1,2,4)",F#
"A:(1,2,4)",A:min
"A:(1,2,4)",F#
"A:(1,2,4)",D:min
"A:(1,2,4)",F#
"A:(1,2,4)",E
"A:(1,2,4)",F#
"A:(1,2,4)",A:min
"A:(1,2,4)",A
"A:(1,2,4)",B
"A:(1,2,4)",E
"A:(1,2,4)",C:min
"A:(1,2,4)",F#
"A:(1,2,4)",E
"A:(1,2,4)",C:min
"A:(1,2,4)",A:min
"A:(1,2,4)",G:min
"A:(1,2,4)",A:min
"A:(1,2,4)",E
"A:(1,2,4)",A
"A:(1,2,4)",F#
"A:(1,2,4)",C:min
"A:(1,2,4)",A:min
"A:(1,2,4)",F:min
"A:(1,2,4)",C#
"A:(1,2,4)",C:min
"A:(1,2,4)",C#
"A:(1,2,4)",A:min
"A:(1,2,4)",G
"A:(1,2,4)",C#
"A:(1,2,4)",F#
"A:(1,2,4)",C:min
"A:(1,2,4)",F:min
"A:(1,2,4)",F#
"A:(1,2,4)",E
"A:(1,2,4)",F#
"A:(1,2,4)",A
"A:(1,2,4)",C#
A:min7(*b3),C#
A:min7(*b3),F:min
A:min7(*b3),C:min
A:min7(*b3),F#
A:min7(*b3),A:min
A:min7(*b3),F#
A:min7(*b3),A
A:min7(*b3),B
A:min7(*b3),C:min
A:min7(*b3),A:min
A:min7(*b3),F#
A:min7(*b3),C
A:min7(*b3),F#
A:min7(*b3),A:min
A:min7(*b3),G:min
A:min7(*b3),C#
D:min7(*b3),C#
D:min7(*b3),A
D:min7(*b3),F#
A:(1),F#
A:(1),G:min
A:(1),F:min
A:(1),E
A:(1),C:min
E:(1),B
E:(1),A
E:(1),G
E:(1),D
E:(1),E:min
E:(1),G
E:(1),E:min
E:(1),B:min
G:(1),G
C:maj(2),G
C:maj(2),A
C:maj(2),G
C:maj(2),C
"F#:(1,4,b7)",B:min
"F#:(1,4,b7)",E
"F#:(1,4,b7)",C
A:min(2),C
A:min(2),E:min
A:min(2),C
E:min(*5)/b7,B:min
E:min(*5)/b7,E:min
E:min(*5)/b7,F:min
E:min(*5)/b7,A:min
E:min(*5),A:min
E:min(*5),E
E:min(*5),E:min
E:min(*5),E
E:min(*5),E
E:min(*5),E:min
E:min(*5),E
E:min(*5),E:min
E:(1),C
E:(1),E:min
D:(1),E:min
D:(1),G
C:(1),G
D:(1),G
F#:hdim7,G
F#:hdim7,B:min
"F#:(1,4,b5)",B:min
"F#:(1,4,b5)",C:min
"F#:(1,4,b5)",F:min
"F#:(1,4,b5)",C
A:min(2),B
A:min(2),G:min
A:min(2),D:min
A:min(2),C
A:min(2),D:min
E:min(*b3)/5,D:min
E:min(*b3)/5,A#
E:min(*b3)/5,F#
E:min(*b3)/5,B
E:min(*b3)/5,B:min
C:maj7(*5),B:min
C:maj7(*5),A#
C:maj7(*5),B:min
C:maj7(*5),E:min
C:maj7(*5),G
E:min7(*5)/b7,G
E:min7(*5)/b7,C
E:min7(*5)/b7,G
E:min7(*5)/b7,C
"E:(1,2,5,b6)",C
"E:(1,2,5,b6)",B:min
"E:(1,2,5,b6)",F#
"E:(1,2,5,b6)",B:min
