F#:sus4,C#
F#:sus4,F#
F#:sus4,F#
F#:sus4,F#
F#:sus4,A:min
F#:sus4,F#
F#:sus4,F#
F#:sus4,F#
F#:sus4,C#
F#:sus4,A:min
F#:sus4,F#
F#:sus4,F#
F#:sus4,F#
F#:sus4,B:min
F#:sus4,F#
F#:sus4,A#
F#:sus4,F#
F#:sus4,F#
F#:sus4,A:min
F#:sus4,B
F#:sus4,F#
F#:sus4,F#
F#:sus4,F#
F#:sus4,A:min
F#:sus4,F#
F#:sus4,A:min
F#:sus4,B:min
F#:sus4,F#
F#:sus4,F#
F#:sus4,F#
F#:sus4,D:min
F#:sus4,F#
F#:sus4,F#
F#:sus4,F#
F#:sus4,A:min
F#:sus4,C#
E/#4,D:min
E/#4,A#
E/#4,A
E/4,A
D:sus4,D:min
D:sus4,C
D/2,D
D:(1),D
D:(1),A
D:(1),D:min
A:(1),F:min
A:(1),D
A:(1),D:min
A:(1),D
D:sus4,D:min
D:sus4,D
D:maj(2),D:min
D:maj(2),D
D:sus4,D:min
D:sus4,D
D:maj(2),D:min
D:maj(2),D
D:sus4,D:min
D:sus4,D
D:maj(2),D
D:sus4,D:min
D:sus4,D
D:maj(2),D
A:sus2,A
A:sus4,A
A:sus4,A:min
A:sus2,A:min
A:sus2,A
A:sus4,A
A:sus4,A
A:sus2,A:min
A:sus2,A
A:sus4,A
A:sus2,A:min
A:sus2,A
A:sus4,A
A:sus2,A
A:sus4,A
A:sus2,A:min
A:sus2,A
A:sus2,A:min
A:sus4,A:min
A:sus2,E
A:sus2,A:min
A:sus4,A:min
A:sus4,A
A:sus2,C:min
A:sus2,A
A:sus4,A
A:sus2,A:min
A:sus2,A
A:sus4,A
A:sus4,A:min
A:sus2,A
A:sus4,A
A:sus2,C:min
A:sus2,A
A:sus4,A
A:sus2,A:min
A:sus2,A
A:sus4,A
A:sus2,A
A:sus4,A
B:(6),A#
B:(1),A#
B:(6),A#
B:(6),E
G:(1),G:min
G:(7),G:min
G:(7),D
G:(6),D
G:aug,G
G:aug,C
G:aug,G:min
G:aug,G
G:aug,C
G:aug,G:min
G:aug,E:min
G:aug,G
G:aug,G:min
G:aug,C
F:maj(*3),F:min
F:maj(*3),F
F:maj(*3),F:min
F:maj(*3),F
F:maj(*3),F:min
F:maj(*3),F:min
F:maj(*3),F
F:maj(*3),A:min
F:maj(*3),B
A:sus4/5,A:min
A:sus4/5,F:min
E:min7(4),F
E:min7(4),A
E:min7(4),D
E:min7(4),A
A:sus4/5,A:min
A:sus4/5,A
E:min7(4),D
E:min7(4),D:min
E:min7(4),A:min
E:min7(4),A
E:min7(4),E:min
E:min7(4),A
"A:min7(*5,b6)",F
"A:min7(*5,b6)",C:min
"A:min7(*5,b6)",B:min
"A:min7(*5,b6)",F
"A:min7(*5,b6)",D:min
"A:min7(*5,b6)",F
"A:min7(*5,b6)",F#
"A:min7(*5,b6)",B
A:min(*5),A
A:min(*5),A:min
A:min(*5),D
A:min(*5),D:min
A:min(*5),B:min
"A:min7(*5,b6)",A:min
"A:min7(*5,b6)",F
"A:min7(*5,b6)",A
B:hdim7/b3,D:min
B:hdim7/b3,B:min
D:dim7,B:min
D:dim7,D
D:dim7,A
E:sus4(b7),E
E:sus4(b7),B:min
B:hdim7/b3,B:min
B:hdim7/b3,D:min
B:hdim7/b3,B:min
D:dim7,B:min
D:dim7,G#
D:dim7,F:min
E:sus4(b7),E
E:sus4(b7),G#
A:sus4,D
G:sus4,F
G:sus4,G
A:sus4,A:min
A:sus4,D
G:sus4,G:min
G:sus4,G
A:sus4,D
A:sus4,A
G:sus4,G:min
G:sus4,G
A:sus4,A:min
G:sus4,G:min
A:sus4,D:min
A:sus4,C#
G:sus4,F
E:aug,A:min
E:aug,F:min
B:dim7,C#
B:dim7,F:min
B:dim7,C
B:dim7,A#
B:dim7,C
B:dim7,D:min
B:dim7,G:min
B:dim7,C
B:dim7,C
B:dim7,F:min
E:aug,C
E:aug,F:min
B:dim7,D:min
B:dim7,F:min
B:dim7,C
B:dim7,F:min
B:dim7,C
E:aug,C
E:aug,F:min
B:dim7,D:min
B:dim7,F:min
B:dim7,C
B:dim7,D:min
B:dim7,C
E:aug,F:min
B:dim7,G:min
B:dim7,F:min
B:dim7,C
B:dim7,F:min
B:dim7,C
E:aug,A:min
E:aug,F:min
B:dim7,C#
B:dim7,G#
B:dim7,C
B:dim7,D:min
B:dim7,C
B:sus4,B
B:sus4,E:min
B:sus4,E
B:sus4,B
B:sus4,E:min
Eb:sus4,G#
Eb:sus4,C:min
Eb:sus4,G#
Eb:sus4,D#
B:maj(*3),B
B:maj(*3),G:min
B:maj(*3),E
B:maj(*3),F:min
B:maj(*3),B
B:maj(*3),E
C#:sus4,C#
B:maj(*3),B
B:maj(*3),G:min
B:maj(*3),B
B:maj(*3),E
C#:sus4,C#
G:maj/9,D
G:maj/9,B:min
G:maj/9,D
G:maj/9,B:min
G:maj/9,A
G:maj/9,G
G:maj/9,E:min
G:maj/9,A
G:maj/9,D
G:maj/9,A
G:maj/9,D
G:maj/9,A
G:maj/9,D
G:maj/9,E:min
G:maj/9,A
G:maj/9,D
G:maj/9,F:min
G:maj/9,A
G:maj/9,D
G:maj/9,A
G:maj/9,D
G:maj/9,A
G:maj/9,D:min
G:maj/9,A
G:maj/9,D
G:maj/9,G
G:maj/9,A
C:min(*b3),G
C:min(*b3),C
C:min(*b3),F#
C:min(*b3),G:min
C:min(*b3),C
C:min(*b3),F
C:min(*b3),F:min
C:min(*b3),A:min
C:min(*b3),D:min
C:min(*b3),F
C:min(*b3),C
C:min(*b3),F
C:min(*b3),A:min
C:min(*b3),D:min
C:min(*b3),A#
C:min(*b3),C
C:min(*b3),A#
C:min(*b3),C
C:min(*b3),D#
C:min(*b3),C
C:min(*b3),F
C:min(*b3),A:min
C:min(*b3),E:min
C:min(*b3),E:min
C:min(*b3),C
C:min(*b3),C:min
C:min(*b3),A:min
C:min(*b3),G
C:min(*b3),C:min
C:min(*b3),A:min
C:min(*b3),C
C:min(*b3),A:min
C:min(*b3),F
C:min(*b3),A#
C:min(*b3),D:min
C:min(*b3),G:min
C:min(*b3),C
C:min(*b3),A#
C:min(*b3),D:min
C:min(*b3),A#
C:min(*b3),A#
C:min(*b3),C
C:min(*b3),C:min
C:min(*b3),C
C:min(*b3),A:min
C:min(*b3),C
C:min(*b3),C:min
C:min(*b3),A:min
C:min(*b3),G
C:min(*b3),C
C:min(*b3),A:min
C:min(*b3),F
C:min(*b3),E:min
C:min(*b3),D:min
C:min(*b3),A
C:min(*b3),D:min
C:min(*b3),A:min
C:min(*b3),C
C:min(*b3),A#
C:min(*b3),G:min
C:min(*b3),A#
C:min(*b3),C
C:min(*b3),A#
C:min(*b3),G:min
C:min(*b3),A#
C:min(*b3),C
C:min(*b3),C:min
C:min(*b3),G
C:min(*b3),C:min
C:min(*b3),C
C:min(*b3),G:min
C:min(*b3),C:min
C:min(*b3),F:min
C:min(*b3),A:min
C:min(*b3),C
C:min(*b3),G:min
C:min(*b3),C
C:min(*b3),C:min
C:min(*b3),C
C:min(*b3),A:min
C:min(*b3),F
C:min(*b3),C
C:min(*b3),C:min
C:min(*b3),F
C:min(*b3),C:min
C:min(*b3),F:min
C:min(*b3),D:min
C:min(*b3),A#
C:min(*b3),A#
C:min(*b3),C
C:min(*b3),C:min
C:min(*b3),D#
C:min(*b3),C
C:min(*b3),A:min
C:min(*b3),G
C:min(*b3),G:min
C:min(*b3),A:min
C:min(*b3),G
C:min(*b3),G:min
C:min(*b3),C
C:min(*b3),G
C:min(*b3),C
C:min(*b3),A:min
C:min(*b3),F
C:min(*b3),D:min
C:min(*b3),A#
C:min(*b3),C
C:min(*b3),E:min
C:min(*b3),G:min
C:min(*b3),C
C:min(*b3),A#
C:min(*b3),C
C:min(*b3),A#
C:min(*b3),C
C:min(*b3),A#
C:min(*b3),C
C:min(*b3),C:min
C:min(*b3),G
C:min(*b3),C:min
C:min(*b3),C
C:min(*b3),C:min
C:min(*b3),C
C:min(*b3),A:min
C:min(*b3),G:min
C:min(*b3),C
C:min(*b3),C:min
C:min(*b3),C
C:min(*b3),G
C:min(*b3),C
C:min(*b3),C:min
C:min(*b3),C
C:min(*b3),C:min
A:sus4,D:min
A:sus4,A
G:aug,D#
G:aug,D:min
G:aug,B
F:dim,C#
F:dim,E
G:aug,D#
G:aug,B
F:dim,C#
F:dim,F
F:dim,E
F#:sus4,D:min
F#:sus4,F#
F#:sus4,B
F#:sus4,F#
D:sus4/5,D
D:sus4/5,E:min
D:sus4/5,D
D:sus4/5,A
D:sus4/5,D
D:sus4/5,D
D:sus4/5,A
D:sus4/5,D
D:sus4/5,A
D:sus4/5,D
B:dim,B:min
B:dim,A
B:dim,B:min
B:dim,A
A:sus4,A
D:sus4/5,A
D:sus4/5,D
B:dim,B:min
B:dim,F:min
B:dim,B:min
B:dim,G:min
B:dim,A
A:sus4,A
A:sus4,A:min
A:sus4,A
D:sus4/5,A
D:sus4/5,D
D:sus4/5,A
D:sus4/5,A
D:sus4/5,F:min
D:sus4/5,A
D:sus4/5,A
D:sus4/5,F:min
F:maj(9)/9,D:min
F:maj(9)/9,F
F:maj(9)/9,G
F:maj(9)/9,E:min
F:maj(9)/9,G
F:maj(9)/9,C
F:maj(9)/9,G
F:maj(9)/9,A
F:maj(9)/9,E:min
F:maj(9)/9,C
F:maj(9)/9,B:min
F:maj(9)/9,A
F:maj(9)/9,C
F:maj(9)/9,G
F:maj(9)/9,C
F:maj(9)/9,G:min
F:maj(9)/9,C
F:maj(9)/9,B:min
F:maj(9)/9,A:min
F:maj(9)/9,E:min
F:maj(9)/9,C
F:maj(9)/9,G
F:maj(9)/9,A:min
F:maj(9)/9,E:min
F:maj(9)/9,C
F:maj(9)/9,B
F:maj/9,G
C:sus4/4,G
C:sus4/4,G:min
G:sus4(2),G
G:sus4(2),G
G:sus4(2),G:min
G:sus4(2),G
G:sus4(2),G
G:sus4(2),C
G:sus4(2),G
Bb:maj(9)/9,F:min
Bb:maj(9)/9,F
Bb:maj(9)/9,C:min
Bb:maj(9)/9,C
Bb:maj(9)/9,F
Bb:maj(9)/9,A#
Bb:maj(9)/9,A#
Bb:maj(9)/9,F
Bb:maj(9)/9,C:min
Bb:maj(9)/9,C
B:maj/9,C
B:maj/9,F
Bb:maj/9,F
Bb:maj/9,A:min
Bb:maj/9,C
Bb:maj/9,C:min
Bb:maj/9,C
Bb:maj/9,C:min
Bb:maj(9)/9,C
Bb:maj(9)/9,F:min
Bb:maj/9,C:min
Bb:maj/9,A:min
Bb:maj(9)/9,F
Bb:maj(9)/9,C
Bb:maj(9)/9,F
Bb:maj(9)/9,C
Bb:maj(9)/9,A#
Bb:maj(9)/9,C
Bb:maj(9)/9,F:min
Bb:maj(9)/9,A#
Bb:maj(9)/9,C
Bb:maj(9)/9,C
Bb:maj(9)/9,F
Bb:maj(9)/9,C
Bb:maj(9)/9,C
Bb:maj(9)/9,F
Bb:maj(9)/9,C
Bb:maj(9)/9,A#
Bb:maj(9)/9,C
Bb:maj(9)/9,C:min
Bb:maj(9)/9,F
Bb:maj(9)/9,C
Bb:maj(9)/9,F
Bb:maj(9)/9,C
Bb:maj(9)/9,G:min
Bb:maj(9)/9,C
C:sus4,G
C/9,G
C/9,B:min
F:aug,D:min
F:aug,A
F:aug,G
F:aug,C:min
F:aug,A:min
F:aug,A
F:aug,C#
F:aug,C:min
F:aug,A:min
F:aug,A
F:aug,C#
D:maj(*3),D
D:maj(*3),B:min
D:maj(*3),G
D:min7(4)/5,F
D:min7(4)/5,E:min
D:min7(4)/5,G
D:min7(4)/5,F
D:min7(4)/5,G
D:min7(4)/b7,C
D:min7(4)/b7,E:min
D:min7(4)/b7,G
D:min7(4)/b7,C
D:min7(4)/b7,E:min
D:min7(4)/b7,G
C/4,C
D:min7(4)/b7,C
D:min7(4)/b7,E:min
D:min7(4)/b7,G
D:min7(4)/b7,C
D:min7(4)/b7,E:min
D:min7(4)/b7,G
D:min7(4)/b7,C
D:min7(4)/b7,E:min
D:min7(4)/b7,G
D:min7(4)/b7,C
D:min7(4)/b7,G
D:min7(4)/b7,C
D:min7(4)/b7,G
D:min7(4)/b7,C
D:min7(4)/b7,G
G:(1),G
G:(1),C:min
C:aug,F:min
C:aug,C
C:aug,G#
C:aug,F
C:aug,C
C:aug,F
C:9(*3),C
C:9(*3),F
C:9(*3),F
C:9(*3),F
C:aug,F:min
C:aug,F:min
C:9(*3),C
C:9(*3),F
C:9(*3),F
C:9(*3),F
C:9(*3),F:min
C:aug,C
C:aug,F:min
C:aug,C:min
C:aug,C
C:aug,F
A:maj/9,B
A:maj/9,F:min
A:maj/9,F#
A:maj/9,F:min
A:maj/9,E
A:maj/9,F:min
A:maj/9,E
A:maj/9,F:min
A:maj/9,A
A:maj/9,B
A:maj/9,F:min
A:maj/9,A
A:maj/9,C#
A:maj/9,B
A:maj/9,A
A:maj/9,F:min
A:maj/9,C#
A:maj/9,G:min
A:maj/9,A
A:maj/9,F:min
A:maj/9,A
A:maj/9,F:min
A:maj/9,F:min
A:maj/9,E:min
A:maj/9,F:min
A:maj/9,B
A:maj/9,E
A:maj/9,A
A:maj/9,F:min
G:aug,B
G:aug,A#
G:aug,G
G:aug,C:min
G:aug,G
G:aug,A#
G:aug,G
G:aug,A#
G:aug,G
G:aug,C:min
G:aug,D#
G:aug,A#
A:aug/#5,F
A:aug,A
A:aug,D:min
A:aug/#5,F
G:aug,G
G:aug,A#
G:aug,G
G:aug,C:min
G:aug,G
G:aug,A#
A:aug,A
A:aug,F
A:aug,A
A:aug,D
A:aug,A:min
A:aug,F
C#:sus4,F:min
C#:sus4,C#
C#:sus4,E
E:dim7/b3,F:min
E:dim7/b3,A:min
E:dim7/b3,F:min
E:dim7/b3,C#
E:dim7/b3,C:min
A/9,D#
A/9,G:min
A/9,D:min
A/9,D#
A/9,E
"A:(1,2,4)",A:min
"A:(1,2,4)",E
"A:(1,2,4)",F:min
"A:(1,2,4)",E
"A:(1,2,4)",G:min
"A:(1,2,4)",E
"A:(1,2,4)",F#
"A:(1,2,4)",C:min
"A:(1,2,4)",C#
"A:(1,2,4)",F:min
"A:(1,2,4)",F#
"A:(1,2,4)",F:min
"A:(1,2,4)",C#
"A:(1,2,4)",A:min
"A:(1,2,4)",F:min
"A:(1,2,4)",E
"A:(1,2,4)",F#
"A:(1,2,4)",E
"A:(1,2,4)",C#
"A:(1,2,4)",D:min
"A:(1,2,4)",G:min
A:min7(*b3),G:min
A:min7(*b3),C:min
A:min7(*b3),E
A:min7(*b3),F:min
A:min7(*b3),G#
A:min7(*b3),D
D:min7(*b3),D
A:(1),D
E:(1),A
E:(1),G:min
E:(1),A
E:(1),C:min
E:(1),E:min
E:(1),A
E:(1),E
G:(1),G
G:(1),C#
C:maj(2),D
C:maj(2),C
C:maj(2),G:min
C:maj(2),D
"F#:(1,4,b7)",B:min
"F#:(1,4,b7)",E:min
A:min(2),A:min
A:min(2),E:min
E:min(*5)/b7,B:min
E:min(*5)/b7,C
E:min(*5),C
E:min(*5),E:min
E:min(*5),E:min
E:(1),E
E:(1),C
D:(1),C
C:(1),C
C:(1),A:min
D:(1),A:min
D:(1),G
F#:hdim7,E:min
F#:hdim7,G
"F#:(1,4,b5)",B:min
"F#:(1,4,b5)",G
A:min(2),A:min
A:min(2),E:min
E:min(*b3)/5,E:min
E:min(*b3)/5,C
C:maj7(*5),C
C:maj7(*5),B:min
E:min7(*5)/b7,B:min
E:min7(*5)/b7,E
"E:(1,2,5,b6)",E
"E:(1,2,5,b6)",B
"E:(1,2,5,b6)",C
"E:(1,2,5,b6)",E
"E:(1,2,5,b6)",C:min
"E:(1,2,5,b6)",D:min
E:(1),E
G#:(1),A
G:maj6/2,E:min
G:maj6/2,G
G:maj6/2,B:min
G:maj6/2,E:min
G:maj6/2,E:min
G:maj6/2,B
G:maj6/2,E:min
G:maj6/2,D
G:maj6/2,G
G:maj6/2,B:min
G:maj6/2,E:min
G:maj6/2,B:min
G:maj6/2,E:min
F#:dim,F
F#:dim,C
F#:dim,B:min
F#:dim,A:min
F#:dim,B:min
F#:dim,F
F#:dim,F:min
F#:dim,F
F#:dim,C
F#:dim,F
F#:dim,A:min
F#:dim,F
F#:dim,A:min
F#:dim,F
F#:dim,C
F#:dim,G
D#:dim7,C
D#:dim7,C:min
D#:dim7,C
D#:dim7,C
D#:dim7,C:min
D#:dim7,C
D#:dim7,C:min
D#:dim7,C
D#:dim7,C
D#:dim7,C:min
D#:dim7,E:min
D#:dim7,C:min
D#:dim7,F
D#:dim7,E:min
D#:dim7,C
D#:dim7,C:min
D#:dim7,C
D#:dim7,F
D#:dim7,C
D#:dim7,C:min
D#:dim7,C
D#:dim7,C
D#:dim7,F
D#:dim7,C
D#:dim7,C:min
D#:dim7,C
D#:dim7,C:min
D#:dim7,B:min
D#:dim7,F:min
D#:dim7,C
D#:dim7,C:min
D#:dim7,G
G:9(*3),C
G:9(*3),A:min
G:9(*3),F
G:9(*3),C
D:min7/4,D:min
D:min7/4,C
F:maj/9,C
D:min7/4,D
D:min7/4,G
F:maj/9,G
F:maj/9,C
D:min7/4,G
D:min7/4,C
F:maj/9,C
D:min7/4,G
D:min7/4,C
F:maj/9,C
A:dim/b5,D
A:dim7/b3,D:min
A:dim7/b3,F:min
F#:dim,D
F#:dim,D:min
D:dim,D
D:dim,A#
D:dim,F
D:dim,D:min
D:dim,C:min
Eb:dim,A
Eb:dim,G:min
F:(1),A#
F:(1),D#
Eb/2,D#
D:dim,D:min
D:dim,A#
D:dim,D:min
D:dim,C:min
A:dim/b3,C:min
A:dim/b3,F
Eb:dim,D#
Eb:dim,A#
G:(1),D:min
F:(1),D:min
F:(1),A#
G:(1),D:min
F:(1),D:min
F:(1),D#
Bb:(1),A#
Bb:(1),D:min
F#:sus4,F#
F#:sus4,B
G#:hdim7,G:min
G#:hdim7,D
G#:hdim7,G
F#:sus4,F#
F#:sus4,F#
F#:sus4,B
G#:hdim7,G:min
G#:hdim7,B:min
G#:hdim7,G
F#:sus4,B:min
F#:sus4,F#
F#:sus4,F#
F#:sus4,B
G#:hdim7,G:min
G#:hdim7,D
G#:hdim7,G
F#:sus4,F#
F#:sus4,F#
F#:sus4,B
G#:hdim7,B:min
G#:hdim7,G
F#:sus4,B:min
F#:sus4,F#
F#:sus4,F#
F#:sus4,B
G#:hdim7,G:min
G#:hdim7,E
G#:hdim7,G
F#:sus4,F#
F#:sus4,F#
F#:sus4,B
G#:hdim7,E
G#:hdim7,G:min
G#:hdim7,G
F#:sus4,B:min
F#:sus4,F#
C/9,C
C/9,B:min
C/9,G
F/9,G
F/9,E:min
F/9,G
F/9,E:min
F/9,D:min
F/9,G
F/9,E:min
F/9,E:min
F/9,D
F#:dim/b7,E
F#:dim/b7,C
F#:dim/b7,D
D:7/2,A:min
D:7/2,D
D:7/2,A:min
D:7/2,B:min
D:7/2,A:min
D:7/2,D
A/2,A:min
A/2,D
A/b3,D
A/2,A:min
A/b3,A:min
A/b3,D
A/2,D:min
A/b3,D:min
A/2,A
A/2,D:min
A/b3,D:min
C/9,A:min
C/9,G
A/4,D
A/4,A
A/4,G
C/9,G
C/9,E:min
C/9,F:min
D:sus4(9),A
D:sus4(9),D
C/9,G
C/9,B:min
A/4,A
A/4,D
A/4,G
C/9,G
C/9,E:min
C/9,A:min
C/9,D
F#:dim/b3,A:min
F#:dim/b3,E
F#:dim/b3,E:min
B:dim7/b9,F:min
B:dim7/b9,F#
Bb:dim7/5,F#
C:dim7,F#
C:dim7,C:min
C:dim7/2,C:min
C:dim7/2,A:min
C:dim7/2,D
C:dim7/2,A:min
C:dim7/2,F:min
Bb:dim7/7,F:min
Bb:dim7/7,G
D:dim7,G
D:dim7,D:min
A:dim7,D:min
B:dim7/b9,C:min
B:dim7/b9,C#
Bb:dim7/5,C#
Bb:dim7/5,C
Bb:dim7/5,C:min
C:dim7,C:min
C:dim7,A:min
C:dim7/2,A:min
C:dim7/2,D
C:dim7/2,F:min
C:dim7/2,A
B:dim7/b9,A
B:dim7/b9,C:min
Bb:dim7/5,C:min
Bb:dim7/5,C
A:dim/b5,D:min
D:(1),D:min
D:(1),A#
Bb:sus4(9),F
Bb:sus4(9),A#
Bb:sus2(b7),A#
Bb:sus2(b7),D#
Bb:sus4(9),A#
Bb:sus2(b7),G#
Bb:sus2(b7),D#
E:min(2),E:min
E:min(2),D:min
E:min(2),E:min
E:min(2),A#
E:min(2),A:min
E:min(2),D:min
E:min(2),C:min
E/2,E
E/4,E
E/4,A
E/2,E:min
E/2,E
E/4,E
E/4,A
E/2,E
E/4,E
E/4,A
E/2,E
E/4,E
E/4,A:min
E:(1),C
C:(1),C
G:min/4,G:min
G:min/4,C
G:min/4,G:min
G:min/4,G:min
G:min/4,C
G:min/4,G:min
G:min/4,C
E:aug,A:min
E:aug,F:min
E:aug,C:min
E:aug,C
E:aug,A
E:aug,C:min
E:aug,A:min
E:aug,F:min
C#:dim,C
C#:dim,D
D#:dim,B
Eb:aug,D#
Eb:aug,E:min
C#:dim,G
D:sus4(b7),G:min
D:sus4(b7),G
D:sus4(b7),G
C#:dim,A
C#:dim,C:min
D#:dim,C:min
D#:dim,E:min
Eb:aug,D#
Eb:aug,G
C#:dim,G
C#:dim,C
D:sus4(b7),A
D:sus4(b7),G
D:sus4(b7),C
D:sus4(b7),G:min
C#:dim,D
D#:dim,D#
D#:dim,E:min
Eb:aug,D#
Eb:aug,G
C#:dim,C
D:sus4(b7),G
D:sus4(b7),C
D:sus4(b7),G
G:dim/b3,A
G:dim/b3,G:min
D:sus4(b7),G:min
D:sus4(b7),G
C#:dim,E
C#:dim,D
D#:dim,E:min
Eb:aug,D#
Eb:aug,G
C#:dim,C
D:sus4(b7),A:min
D:sus4(b7),D#
D:sus4(b7),G
D:sus4(b7),G:min
D:sus4(b7),G:min
F:dim,D:min
F#:dim,D:min
F#:dim,G#
G:dim,G#
F:dim,D#
F:dim,D:min
F#:dim,D:min
F#:dim,G#
G:dim,G#
F:dim,C#
F:dim,C:min
F#:dim,C:min
G:dim,C:min
G:dim,G#
F:dim,C#
F:dim,G:min
F#:dim,G:min
G:dim,G:min
G:dim,G#
D:sus4,A
D:sus4,A:min
D:sus4,A:min
D:sus4,D
D:sus4,D
D:sus4,D
D:sus4,D
D:sus4,E:min
D:sus4,D
D:sus4,D
D:sus4,A
D:sus4,D
D:sus4,D
D:sus4,F:min
D:sus4,D
D:sus4,F:min
D:sus4,B:min
D:sus4,A
D:sus4,D
D:sus4,A:min
D:sus4,F:min
D:sus4,A
D:sus4,A:min
D:sus4,D:min
D:sus4,D
C:sus4,C
E:(1),F
C:maj(4),E:min
C:maj(4),F
G:7/b2,D:min
G:7/2,D:min
G:7/2,G:min
G:7/b3,G:min
G:(1),E:min
G:(1),G
G:(1),C
G:7/b2,D:min
G:7/2,D:min
G:7/2,E
G:7/b3,E
G#:hdim7,C:min
G#:hdim7,D:min
G#:hdim7,E:min
D:sus4,D
G#:hdim7,G:min
G#:hdim7,E
G#:hdim7,G:min
G#:hdim7,E
D:sus4(2),D:min
D:sus4(2),B:min
D:sus4(2),D:min
D:sus4(2),D
D:sus4(2),B:min
G#:hdim7,G:min
G#:hdim7,E
D:sus4(2),D
D:sus4(2),A
D:sus4(2),B
D:sus4(2),D
G#:hdim7,G:min
G#:hdim7,G
G#:hdim7,E:min
A:maj(*5),E:min
A:maj(*5),E
A:maj(*5),A
A:maj(*5),E:min
A:maj(*5),C:min
A:maj(*5),E
A:maj(*5),C:min
E:(1),E
E:(1),D:min
"E:(1,5)",A:min
"E:(1,b7)/b7",A:min
"E:(1,b7)/b7",D
"E:(1,b7)/b7",E
"C#:(1,b3)",E
"C#:(1,b3)",E:min
"C#:(1,b3)/b3",E
"C#:(1,b3)/b3",E:min
"G:(1,b3,4)/b3",A#
"G:(1,b3,4)/b3",G
"G:(1,b3,4)/b3",C
C:9(*3),G:min
C:9(*3),F
G:min(4),G:min
G:min(4),A:min
G:min(4),F
C:(1),C:min
"C:(1,5)",C:min
C:sus4,C:min
C:sus4,F:min
C:sus4,F
C:sus4,F:min
C:sus4,F
C:sus4,C:min
C:sus4,F:min
C:sus4,F
C:sus4,G
C:sus4,F
C:sus4,F:min
C:sus4,F
C:sus4,F:min
C:sus4,F
C:sus4,F:min
C:sus4,F
C:sus4,C
C:sus4,F:min
E:sus2(b7),E
A:min/4,A:min
A:min/4,A:min
A:min/4,E:min
A:min/4,A:min
A:min/4,C:min
F#:dim/b3,C
B:dim,C
D/2,D
F#:dim/b3,G
B:dim,G
B:dim,C
D/2,D:min
D/2,G
C#:dim/b3,E
C#:dim/b3,E:min
C#:dim/b3,E
C#:dim/b3,G
A:sus4(2),A
A:sus4(2),A:min
A:sus4(2),C:min
C#:dim/b3,E:min
A:sus4(2),A
E:sus4(2),A
C#:dim/b3,E:min
C#:dim/b3,E
Eb:aug,G:min
C#:hdim7,G
C#:hdim7,C
Eb:aug,G
Eb:aug,F:min
Eb:aug,E:min
C#:hdim7,D#
C#:hdim7,C:min
C#:hdim7,A#
Eb:aug,G
C#:hdim7,G
C#:hdim7,E:min
C#:hdim7,A#
Eb:aug,E:min
Eb:aug,D#
Eb:aug,G
C#:hdim7,G
C#:hdim7,A#
Eb:aug,D#
Eb:aug,A
Eb:aug,D
C#:hdim7,G
C#:hdim7,C#
C#:hdim7,C
Eb:aug,D#
Eb:aug,G:min
Eb:aug,D
C#:hdim7,C#
C#:hdim7,D
C#:hdim7,G:min
Eb:aug,D#
Eb:aug,A
C#:hdim7,C:min
C#:hdim7,G:min
